ID;Atividade;Situacao;Inicio;Fim;Duracao;Recurso
567;Task #567;documentation;2018-09-13T16:22:00+00:00;2018-09-13T23:29:00+00:00;25620;Joana
567;Task #567;development;2018-09-13T23:29:00+00:00;2018-09-15T07:55:00+00:00;116760;Marie
567;Task #567;test;2018-09-15T07:55:00+00:00;2018-09-17T07:31:00+00:00;171360;Ashley
567;Task #567;finished;2018-09-17T07:31:00+00:00;2018-09-17T08:28:00+00:00;3420;Mary
568;Task #568;pending;2018-09-17T07:31:00+00:00;2018-09-18T05:39:00+00:00;79680;Bob
568;Task #568;documentation;2018-09-18T05:39:00+00:00;2018-09-18T13:19:00+00:00;27600;Joana
568;Task #568;development;2018-09-18T13:19:00+00:00;2018-09-20T00:32:00+00:00;126780;Jonh
568;Task #568;test;2018-09-20T00:32:00+00:00;2018-09-21T19:46:00+00:00;155640;Marie
568;Task #568;finished;2018-09-21T19:46:00+00:00;2018-09-21T20:54:00+00:00;4080;Joana
569;Task #569;pending;2018-09-21T19:46:00+00:00;2018-09-22T19:20:00+00:00;84840;Rob
569;Task #569;documentation;2018-09-22T19:20:00+00:00;2018-09-23T03:49:00+00:00;30540;Mary
569;Task #569;development;2018-09-23T03:49:00+00:00;2018-09-24T21:12:00+00:00;148980;Marie
569;Task #569;test;2018-09-24T21:12:00+00:00;2018-09-26T18:35:00+00:00;163380;Ashley
569;Task #569;finished;2018-09-26T18:35:00+00:00;2018-09-26T19:41:00+00:00;3960;Jonh
570;Task #570;pending;2018-09-21T20:54:00+00:00;2018-09-22T18:06:00+00:00;76320;Rob
570;Task #570;documentation;2018-09-22T18:06:00+00:00;2018-09-23T00:58:00+00:00;24720;Marie
570;Task #570;development;2018-09-23T00:58:00+00:00;2018-09-24T22:06:00+00:00;162480;Marie
570;Task #570;test;2018-09-24T22:06:00+00:00;2018-09-26T08:22:00+00:00;123360;Jonh
570;Task #570;finished;2018-09-26T08:22:00+00:00;2018-09-26T09:10:00+00:00;2880;Joana
571;Task #571;pending;2018-09-26T08:22:00+00:00;2018-09-27T08:31:00+00:00;86940;Bob
571;Task #571;documentation;2018-09-27T08:31:00+00:00;2018-09-27T16:16:00+00:00;27900;Rob
571;Task #571;development;2018-09-27T16:16:00+00:00;2018-09-29T16:10:00+00:00;172440;Rob
571;Task #571;test;2018-09-29T16:10:00+00:00;2018-10-01T09:34:00+00:00;149040;Bob
571;Task #571;finished;2018-10-01T09:34:00+00:00;2018-10-01T10:30:00+00:00;3360;Ashley
572;Task #572;pending;2018-10-01T09:34:00+00:00;2018-10-02T07:00:00+00:00;77160;Luke
572;Task #572;documentation;2018-10-02T07:00:00+00:00;2018-10-02T15:17:00+00:00;29820;Mary
572;Task #572;development;2018-10-02T15:17:00+00:00;2018-10-04T05:47:00+00:00;138600;Bob
572;Task #572;test;2018-10-04T05:47:00+00:00;2018-10-06T00:53:00+00:00;155160;Bob
572;Task #572;finished;2018-10-06T00:53:00+00:00;2018-10-06T01:46:00+00:00;3180;Bob
573;Task #573;pending;2018-10-06T00:53:00+00:00;2018-10-07T01:49:00+00:00;89760;Joana
573;Task #573;documentation;2018-10-07T01:49:00+00:00;2018-10-07T08:41:00+00:00;24720;Marie
573;Task #573;development;2018-10-07T08:41:00+00:00;2018-10-08T19:53:00+00:00;126720;Bob
573;Task #573;test;2018-10-08T19:53:00+00:00;2018-10-10T10:13:00+00:00;138000;Rob
573;Task #573;finished;2018-10-10T10:13:00+00:00;2018-10-10T11:16:00+00:00;3780;Ashley
574;Task #574;pending;2018-10-10T10:13:00+00:00;2018-10-11T10:48:00+00:00;88500;Ashley
574;Task #574;documentation;2018-10-11T10:48:00+00:00;2018-10-11T18:40:00+00:00;28320;Mary
574;Task #574;development;2018-10-11T18:40:00+00:00;2018-10-13T11:49:00+00:00;148140;Joana
574;Task #574;test;2018-10-13T11:49:00+00:00;2018-10-15T08:38:00+00:00;161340;Mary
574;Task #574;finished;2018-10-15T08:38:00+00:00;2018-10-15T09:41:00+00:00;3780;Mary
575;Task #575;pending;2018-10-15T08:38:00+00:00;2018-10-16T11:03:00+00:00;95100;Bob
575;Task #575;documentation;2018-10-16T11:03:00+00:00;2018-10-16T17:41:00+00:00;23880;Bob
575;Task #575;development;2018-10-16T17:41:00+00:00;2018-10-18T12:51:00+00:00;155400;Rob
575;Task #575;test;2018-10-18T12:51:00+00:00;2018-10-19T22:23:00+00:00;120720;Marie
575;Task #575;finished;2018-10-19T22:23:00+00:00;2018-10-19T23:21:00+00:00;3480;Jonh
576;Task #576;pending;2018-10-19T22:23:00+00:00;2018-10-20T22:42:00+00:00;87540;Bob
576;Task #576;documentation;2018-10-20T22:42:00+00:00;2018-10-21T07:48:00+00:00;32760;Jonh
576;Task #576;development;2018-10-21T07:48:00+00:00;2018-10-22T17:10:00+00:00;120120;Marie
576;Task #576;test;2018-10-22T17:10:00+00:00;2018-10-24T11:31:00+00:00;152460;Jonh
576;Task #576;finished;2018-10-24T11:31:00+00:00;2018-10-24T12:34:00+00:00;3780;Rob
577;Task #577;pending;2018-10-24T11:31:00+00:00;2018-10-25T08:00:00+00:00;73740;Rob
577;Task #577;documentation;2018-10-25T08:00:00+00:00;2018-10-25T16:28:00+00:00;30480;Ashley
577;Task #577;development;2018-10-25T16:28:00+00:00;2018-10-27T10:25:00+00:00;151020;Ashley
577;Task #577;test;2018-10-27T10:25:00+00:00;2018-10-29T01:17:00+00:00;139920;Rob
577;Task #577;finished;2018-10-29T01:17:00+00:00;2018-10-29T02:24:00+00:00;4020;Rob
578;Task #578;pending;2018-10-24T12:34:00+00:00;2018-10-25T13:27:00+00:00;89580;Jonh
578;Task #578;documentation;2018-10-25T13:27:00+00:00;2018-10-25T20:31:00+00:00;25440;Ashley
578;Task #578;development;2018-10-25T20:31:00+00:00;2018-10-27T19:02:00+00:00;167460;Rob
578;Task #578;test;2018-10-27T19:02:00+00:00;2018-10-29T08:53:00+00:00;136260;Rob
578;Task #578;finished;2018-10-29T08:53:00+00:00;2018-10-29T09:46:00+00:00;3180;Luke
579;Task #579;pending;2018-10-29T08:53:00+00:00;2018-10-30T11:21:00+00:00;95280;Marie
579;Task #579;documentation;2018-10-30T11:21:00+00:00;2018-10-30T19:18:00+00:00;28620;Marie
579;Task #579;development;2018-10-30T19:18:00+00:00;2018-11-01T14:47:00+00:00;156540;Luke
579;Task #579;test;2018-11-01T14:47:00+00:00;2018-11-03T06:10:00+00:00;141780;Mary
579;Task #579;finished;2018-11-03T06:10:00+00:00;2018-11-03T06:58:00+00:00;2880;Joana
580;Task #580;pending;2018-11-03T06:10:00+00:00;2018-11-04T09:01:00+00:00;96660;Joana
580;Task #580;documentation;2018-11-04T09:01:00+00:00;2018-11-04T16:01:00+00:00;25200;Rob
580;Task #580;development;2018-11-04T16:01:00+00:00;2018-11-06T13:21:00+00:00;163200;Mary
580;Task #580;test;2018-11-06T13:21:00+00:00;2018-11-08T07:52:00+00:00;153060;Jonh
580;Task #580;finished;2018-11-08T07:52:00+00:00;2018-11-08T08:48:00+00:00;3360;Bob
581;Task #581;pending;2018-11-08T07:52:00+00:00;2018-11-09T09:19:00+00:00;91620;Mary
581;Task #581;documentation;2018-11-09T09:19:00+00:00;2018-11-09T17:25:00+00:00;29160;Luke
581;Task #581;development;2018-11-09T17:25:00+00:00;2018-11-11T09:17:00+00:00;143520;Joana
581;Task #581;test;2018-11-11T09:17:00+00:00;2018-11-12T22:36:00+00:00;134340;Mary
581;Task #581;finished;2018-11-12T22:36:00+00:00;2018-11-12T23:38:00+00:00;3720;Jonh
582;Task #582;pending;2018-11-12T22:36:00+00:00;2018-11-13T18:21:00+00:00;71100;Jonh
582;Task #582;documentation;2018-11-13T18:21:00+00:00;2018-11-14T01:26:00+00:00;25500;Bob
582;Task #582;development;2018-11-14T01:26:00+00:00;2018-11-15T18:38:00+00:00;148320;Mary
582;Task #582;test;2018-11-15T18:38:00+00:00;2018-11-17T09:52:00+00:00;141240;Jonh
582;Task #582;finished;2018-11-17T09:52:00+00:00;2018-11-17T10:55:00+00:00;3780;Rob
583;Task #583;pending;2018-11-17T09:52:00+00:00;2018-11-18T05:06:00+00:00;69240;Joana
583;Task #583;documentation;2018-11-18T05:06:00+00:00;2018-11-18T13:27:00+00:00;30060;Joana
583;Task #583;development;2018-11-18T13:27:00+00:00;2018-11-19T23:31:00+00:00;122640;Rob
583;Task #583;test;2018-11-19T23:31:00+00:00;2018-11-21T21:15:00+00:00;164640;Jonh
583;Task #583;finished;2018-11-21T21:15:00+00:00;2018-11-21T22:17:00+00:00;3720;Luke
584;Task #584;pending;2018-11-21T21:15:00+00:00;2018-11-22T23:39:00+00:00;95040;Joana
584;Task #584;documentation;2018-11-22T23:39:00+00:00;2018-11-23T07:16:00+00:00;27420;Ashley
584;Task #584;development;2018-11-23T07:16:00+00:00;2018-11-24T17:38:00+00:00;123720;Mary
584;Task #584;test;2018-11-24T17:38:00+00:00;2018-11-26T14:47:00+00:00;162540;Bob
584;Task #584;finished;2018-11-26T14:47:00+00:00;2018-11-26T15:55:00+00:00;4080;Ashley
585;Task #585;pending;2018-11-26T14:47:00+00:00;2018-11-27T11:34:00+00:00;74820;Joana
585;Task #585;documentation;2018-11-27T11:34:00+00:00;2018-11-27T19:22:00+00:00;28080;Rob
585;Task #585;development;2018-11-27T19:22:00+00:00;2018-11-29T09:46:00+00:00;138240;Ashley
585;Task #585;test;2018-11-29T09:46:00+00:00;2018-12-01T04:44:00+00:00;154680;Jonh
585;Task #585;finished;2018-12-01T04:44:00+00:00;2018-12-01T05:46:00+00:00;3720;Luke
586;Task #586;pending;2018-11-26T15:55:00+00:00;2018-11-27T18:25:00+00:00;95400;Luke
586;Task #586;documentation;2018-11-27T18:25:00+00:00;2018-11-28T02:26:00+00:00;28860;Luke
586;Task #586;development;2018-11-28T02:26:00+00:00;2018-11-29T23:24:00+00:00;161880;Marie
586;Task #586;test;2018-11-29T23:24:00+00:00;2018-12-01T18:21:00+00:00;154620;Bob
586;Task #586;finished;2018-12-01T18:21:00+00:00;2018-12-01T19:32:00+00:00;4260;Rob
587;Task #587;pending;2018-12-01T18:21:00+00:00;2018-12-02T23:05:00+00:00;103440;Mary
587;Task #587;documentation;2018-12-02T23:05:00+00:00;2018-12-03T08:39:00+00:00;34440;Bob
587;Task #587;development;2018-12-03T08:39:00+00:00;2018-12-04T20:32:00+00:00;129180;Rob
587;Task #587;test;2018-12-04T20:32:00+00:00;2018-12-06T06:26:00+00:00;122040;Marie
587;Task #587;finished;2018-12-06T06:26:00+00:00;2018-12-06T07:17:00+00:00;3060;Ashley
588;Task #588;pending;2018-12-06T06:26:00+00:00;2018-12-07T01:48:00+00:00;69720;Luke
588;Task #588;documentation;2018-12-07T01:48:00+00:00;2018-12-07T11:04:00+00:00;33360;Mary
588;Task #588;development;2018-12-07T11:04:00+00:00;2018-12-08T20:39:00+00:00;120900;Joana
588;Task #588;test;2018-12-08T20:39:00+00:00;2018-12-10T20:01:00+00:00;170520;Ashley
588;Task #588;finished;2018-12-10T20:01:00+00:00;2018-12-10T20:50:00+00:00;2940;Luke
589;Task #589;pending;2018-12-10T20:01:00+00:00;2018-12-11T20:54:00+00:00;89580;Mary
589;Task #589;documentation;2018-12-11T20:54:00+00:00;2018-12-12T03:42:00+00:00;24480;Bob
589;Task #589;development;2018-12-12T03:42:00+00:00;2018-12-14T00:27:00+00:00;161100;Luke
589;Task #589;test;2018-12-14T00:27:00+00:00;2018-12-15T10:23:00+00:00;122160;Luke
589;Task #589;finished;2018-12-15T10:23:00+00:00;2018-12-15T11:20:00+00:00;3420;Ashley
590;Task #590;pending;2018-12-15T10:23:00+00:00;2018-12-16T10:35:00+00:00;87120;Luke
590;Task #590;documentation;2018-12-16T10:35:00+00:00;2018-12-16T20:09:00+00:00;34440;Ashley
590;Task #590;development;2018-12-16T20:09:00+00:00;2018-12-18T08:14:00+00:00;129900;Jonh
590;Task #590;test;2018-12-18T08:14:00+00:00;2018-12-19T23:14:00+00:00;140400;Ashley
590;Task #590;finished;2018-12-19T23:14:00+00:00;2018-12-20T00:20:00+00:00;3960;Luke
591;Task #591;pending;2018-12-19T23:14:00+00:00;2018-12-20T20:17:00+00:00;75780;Mary
591;Task #591;documentation;2018-12-20T20:17:00+00:00;2018-12-21T03:26:00+00:00;25740;Jonh
591;Task #591;development;2018-12-21T03:26:00+00:00;2018-12-22T14:06:00+00:00;124800;Marie
591;Task #591;test;2018-12-22T14:06:00+00:00;2018-12-24T00:54:00+00:00;125280;Luke
591;Task #591;finished;2018-12-24T00:54:00+00:00;2018-12-24T01:48:00+00:00;3240;Jonh
592;Task #592;pending;2018-12-24T00:54:00+00:00;2018-12-24T22:27:00+00:00;77580;Bob
592;Task #592;documentation;2018-12-24T22:27:00+00:00;2018-12-25T05:17:00+00:00;24600;Bob
592;Task #592;development;2018-12-25T05:17:00+00:00;2018-12-27T00:37:00+00:00;156000;Luke
592;Task #592;test;2018-12-27T00:37:00+00:00;2018-12-28T12:49:00+00:00;130320;Mary
592;Task #592;finished;2018-12-28T12:49:00+00:00;2018-12-28T13:55:00+00:00;3960;Jonh
593;Task #593;pending;2018-12-28T12:49:00+00:00;2018-12-29T09:11:00+00:00;73320;Mary
593;Task #593;documentation;2018-12-29T09:11:00+00:00;2018-12-29T18:10:00+00:00;32340;Ashley
593;Task #593;development;2018-12-29T18:10:00+00:00;2018-12-31T11:39:00+00:00;149340;Rob
593;Task #593;test;2018-12-31T11:39:00+00:00;2019-01-02T01:33:00+00:00;136440;Mary
593;Task #593;finished;2019-01-02T01:33:00+00:00;2019-01-02T02:25:00+00:00;3120;Rob
594;Task #594;pending;2018-12-28T13:55:00+00:00;2018-12-29T14:05:00+00:00;87000;Joana
594;Task #594;documentation;2018-12-29T14:05:00+00:00;2018-12-29T23:20:00+00:00;33300;Bob
594;Task #594;development;2018-12-29T23:20:00+00:00;2018-12-31T17:58:00+00:00;153480;Joana
594;Task #594;test;2018-12-31T17:58:00+00:00;2019-01-02T04:21:00+00:00;123780;Mary
594;Task #594;finished;2019-01-02T04:21:00+00:00;2019-01-02T05:18:00+00:00;3420;Bob
595;Task #595;pending;2019-01-02T04:21:00+00:00;2019-01-03T05:43:00+00:00;91320;Joana
595;Task #595;documentation;2019-01-03T05:43:00+00:00;2019-01-03T12:59:00+00:00;26160;Ashley
595;Task #595;development;2019-01-03T12:59:00+00:00;2019-01-05T09:54:00+00:00;161700;Jonh
595;Task #595;test;2019-01-05T09:54:00+00:00;2019-01-07T08:43:00+00:00;168540;Ashley
595;Task #595;finished;2019-01-07T08:43:00+00:00;2019-01-07T09:33:00+00:00;3000;Luke
596;Task #596;pending;2019-01-07T08:43:00+00:00;2019-01-08T13:18:00+00:00;102900;Rob
596;Task #596;documentation;2019-01-08T13:18:00+00:00;2019-01-08T20:34:00+00:00;26160;Jonh
596;Task #596;development;2019-01-08T20:34:00+00:00;2019-01-10T19:01:00+00:00;167220;Ashley
596;Task #596;test;2019-01-10T19:01:00+00:00;2019-01-12T04:37:00+00:00;120960;Rob
596;Task #596;finished;2019-01-12T04:37:00+00:00;2019-01-12T05:27:00+00:00;3000;Mary
597;Task #597;pending;2019-01-12T04:37:00+00:00;2019-01-13T08:16:00+00:00;99540;Rob
597;Task #597;documentation;2019-01-13T08:16:00+00:00;2019-01-13T15:00:00+00:00;24240;Bob
597;Task #597;development;2019-01-13T15:00:00+00:00;2019-01-15T08:12:00+00:00;148320;Jonh
597;Task #597;test;2019-01-15T08:12:00+00:00;2019-01-17T04:59:00+00:00;161220;Rob
597;Task #597;finished;2019-01-17T04:59:00+00:00;2019-01-17T06:03:00+00:00;3840;Luke
598;Task #598;pending;2019-01-17T04:59:00+00:00;2019-01-18T09:15:00+00:00;101760;Bob
598;Task #598;documentation;2019-01-18T09:15:00+00:00;2019-01-18T18:43:00+00:00;34080;Marie
598;Task #598;development;2019-01-18T18:43:00+00:00;2019-01-20T05:56:00+00:00;126780;Joana
598;Task #598;test;2019-01-20T05:56:00+00:00;2019-01-22T02:55:00+00:00;161940;Marie
598;Task #598;finished;2019-01-22T02:55:00+00:00;2019-01-22T03:44:00+00:00;2940;Bob
599;Task #599;pending;2019-01-22T02:55:00+00:00;2019-01-23T06:15:00+00:00;98400;Ashley
599;Task #599;documentation;2019-01-23T06:15:00+00:00;2019-01-23T14:02:00+00:00;28020;Mary
599;Task #599;development;2019-01-23T14:02:00+00:00;2019-01-25T06:49:00+00:00;146820;Ashley
599;Task #599;test;2019-01-25T06:49:00+00:00;2019-01-27T03:57:00+00:00;162480;Joana
599;Task #599;finished;2019-01-27T03:57:00+00:00;2019-01-27T04:51:00+00:00;3240;Bob
600;Task #600;pending;2019-01-27T03:57:00+00:00;2019-01-28T02:36:00+00:00;81540;Rob
600;Task #600;documentation;2019-01-28T02:36:00+00:00;2019-01-28T09:46:00+00:00;25800;Ashley
600;Task #600;development;2019-01-28T09:46:00+00:00;2019-01-30T01:04:00+00:00;141480;Mary
600;Task #600;test;2019-01-30T01:04:00+00:00;2019-01-31T09:52:00+00:00;118080;Jonh
600;Task #600;finished;2019-01-31T09:52:00+00:00;2019-01-31T10:49:00+00:00;3420;Luke
601;Task #601;pending;2019-01-31T09:52:00+00:00;2019-02-01T11:50:00+00:00;93480;Joana
601;Task #601;documentation;2019-02-01T11:50:00+00:00;2019-02-01T21:10:00+00:00;33600;Luke
601;Task #601;development;2019-02-01T21:10:00+00:00;2019-02-03T17:24:00+00:00;159240;Marie
601;Task #601;test;2019-02-03T17:24:00+00:00;2019-02-05T11:44:00+00:00;152400;Ashley
601;Task #601;finished;2019-02-05T11:44:00+00:00;2019-02-05T12:37:00+00:00;3180;Luke
602;Task #602;pending;2019-01-31T10:49:00+00:00;2019-02-01T09:56:00+00:00;83220;Rob
602;Task #602;documentation;2019-02-01T09:56:00+00:00;2019-02-01T18:52:00+00:00;32160;Bob
602;Task #602;development;2019-02-01T18:52:00+00:00;2019-02-03T16:42:00+00:00;165000;Joana
602;Task #602;test;2019-02-03T16:42:00+00:00;2019-02-05T15:41:00+00:00;169140;Ashley
602;Task #602;finished;2019-02-05T15:41:00+00:00;2019-02-05T16:37:00+00:00;3360;Bob
603;Task #603;pending;2019-02-05T15:41:00+00:00;2019-02-06T18:28:00+00:00;96420;Marie
603;Task #603;documentation;2019-02-06T18:28:00+00:00;2019-02-07T02:13:00+00:00;27900;Ashley
603;Task #603;development;2019-02-07T02:13:00+00:00;2019-02-08T21:48:00+00:00;156900;Rob
603;Task #603;test;2019-02-08T21:48:00+00:00;2019-02-10T20:08:00+00:00;166800;Ashley
603;Task #603;finished;2019-02-10T20:08:00+00:00;2019-02-10T21:03:00+00:00;3300;Rob
604;Task #604;pending;2019-02-10T20:08:00+00:00;2019-02-11T16:54:00+00:00;74760;Joana
604;Task #604;documentation;2019-02-11T16:54:00+00:00;2019-02-11T23:45:00+00:00;24660;Rob
604;Task #604;development;2019-02-11T23:45:00+00:00;2019-02-13T19:57:00+00:00;159120;Rob
604;Task #604;test;2019-02-13T19:57:00+00:00;2019-02-15T07:37:00+00:00;128400;Jonh
604;Task #604;finished;2019-02-15T07:37:00+00:00;2019-02-15T08:43:00+00:00;3960;Joana
605;Task #605;pending;2019-02-15T07:37:00+00:00;2019-02-16T05:09:00+00:00;77520;Luke
605;Task #605;documentation;2019-02-16T05:09:00+00:00;2019-02-16T13:07:00+00:00;28680;Joana
605;Task #605;development;2019-02-16T13:07:00+00:00;2019-02-18T06:17:00+00:00;148200;Luke
605;Task #605;test;2019-02-18T06:17:00+00:00;2019-02-19T17:46:00+00:00;127740;Jonh
605;Task #605;finished;2019-02-19T17:46:00+00:00;2019-02-19T18:49:00+00:00;3780;Marie
606;Task #606;pending;2019-02-19T17:46:00+00:00;2019-02-20T19:23:00+00:00;92220;Ashley
606;Task #606;documentation;2019-02-20T19:23:00+00:00;2019-02-21T04:42:00+00:00;33540;Rob
606;Task #606;development;2019-02-21T04:42:00+00:00;2019-02-23T00:57:00+00:00;159300;Rob
606;Task #606;test;2019-02-23T00:57:00+00:00;2019-02-24T16:10:00+00:00;141180;Luke
606;Task #606;finished;2019-02-24T16:10:00+00:00;2019-02-24T17:17:00+00:00;4020;Marie
607;Task #607;pending;2019-02-24T16:10:00+00:00;2019-02-25T12:25:00+00:00;72900;Joana
607;Task #607;documentation;2019-02-25T12:25:00+00:00;2019-02-25T20:57:00+00:00;30720;Joana
607;Task #607;development;2019-02-25T20:57:00+00:00;2019-02-27T15:41:00+00:00;153840;Mary
607;Task #607;test;2019-02-27T15:41:00+00:00;2019-03-01T02:28:00+00:00;125220;Jonh
607;Task #607;finished;2019-03-01T02:28:00+00:00;2019-03-01T03:23:00+00:00;3300;Luke
608;Task #608;pending;2019-03-01T02:28:00+00:00;2019-03-02T03:40:00+00:00;90720;Bob
608;Task #608;documentation;2019-03-02T03:40:00+00:00;2019-03-02T10:30:00+00:00;24600;Ashley
608;Task #608;development;2019-03-02T10:30:00+00:00;2019-03-03T21:06:00+00:00;124560;Bob
608;Task #608;test;2019-03-03T21:06:00+00:00;2019-03-05T11:40:00+00:00;138840;Rob
608;Task #608;finished;2019-03-05T11:40:00+00:00;2019-03-05T12:31:00+00:00;3060;Jonh
609;Task #609;pending;2019-03-05T11:40:00+00:00;2019-03-06T12:04:00+00:00;87840;Ashley
609;Task #609;documentation;2019-03-06T12:04:00+00:00;2019-03-06T21:03:00+00:00;32340;Luke
609;Task #609;development;2019-03-06T21:03:00+00:00;2019-03-08T06:44:00+00:00;121260;Jonh
609;Task #609;test;2019-03-08T06:44:00+00:00;2019-03-09T19:34:00+00:00;132600;Joana
609;Task #609;finished;2019-03-09T19:34:00+00:00;2019-03-09T20:22:00+00:00;2880;Ashley
610;Task #610;pending;2019-03-05T12:31:00+00:00;2019-03-06T11:43:00+00:00;83520;Marie
610;Task #610;documentation;2019-03-06T11:43:00+00:00;2019-03-06T21:00:00+00:00;33420;Rob
610;Task #610;development;2019-03-06T21:00:00+00:00;2019-03-08T15:10:00+00:00;151800;Bob
610;Task #610;test;2019-03-08T15:10:00+00:00;2019-03-10T08:08:00+00:00;147480;Bob
610;Task #610;finished;2019-03-10T08:08:00+00:00;2019-03-10T09:08:00+00:00;3600;Ashley
611;Task #611;pending;2019-03-10T08:08:00+00:00;2019-03-11T05:43:00+00:00;77700;Ashley
611;Task #611;documentation;2019-03-11T05:43:00+00:00;2019-03-11T15:08:00+00:00;33900;Rob
611;Task #611;development;2019-03-11T15:08:00+00:00;2019-03-13T06:10:00+00:00;140520;Marie
611;Task #611;test;2019-03-13T06:10:00+00:00;2019-03-14T15:07:00+00:00;118620;Joana
611;Task #611;finished;2019-03-14T15:07:00+00:00;2019-03-14T16:05:00+00:00;3480;Rob
612;Task #612;pending;2019-03-14T15:07:00+00:00;2019-03-15T10:47:00+00:00;70800;Rob
612;Task #612;documentation;2019-03-15T10:47:00+00:00;2019-03-15T18:44:00+00:00;28620;Mary
612;Task #612;development;2019-03-15T18:44:00+00:00;2019-03-17T18:26:00+00:00;171720;Jonh
612;Task #612;test;2019-03-17T18:26:00+00:00;2019-03-19T18:10:00+00:00;171840;Jonh
612;Task #612;finished;2019-03-19T18:10:00+00:00;2019-03-19T19:16:00+00:00;3960;Bob
613;Task #613;pending;2019-03-19T18:10:00+00:00;2019-03-20T22:15:00+00:00;101100;Bob
613;Task #613;documentation;2019-03-20T22:15:00+00:00;2019-03-21T06:16:00+00:00;28860;Bob
613;Task #613;development;2019-03-21T06:16:00+00:00;2019-03-22T19:43:00+00:00;134820;Mary
613;Task #613;test;2019-03-22T19:43:00+00:00;2019-03-24T09:06:00+00:00;134580;Ashley
613;Task #613;finished;2019-03-24T09:06:00+00:00;2019-03-24T10:15:00+00:00;4140;Bob
614;Task #614;pending;2019-03-24T09:06:00+00:00;2019-03-25T08:02:00+00:00;82560;Marie
614;Task #614;documentation;2019-03-25T08:02:00+00:00;2019-03-25T15:28:00+00:00;26760;Bob
614;Task #614;development;2019-03-25T15:28:00+00:00;2019-03-27T06:47:00+00:00;141540;Bob
614;Task #614;test;2019-03-27T06:47:00+00:00;2019-03-29T03:26:00+00:00;160740;Mary
614;Task #614;finished;2019-03-29T03:26:00+00:00;2019-03-29T04:25:00+00:00;3540;Joana
615;Task #615;pending;2019-03-29T03:26:00+00:00;2019-03-30T02:27:00+00:00;82860;Bob
615;Task #615;documentation;2019-03-30T02:27:00+00:00;2019-03-30T10:02:00+00:00;27300;Bob
615;Task #615;development;2019-03-30T10:02:00+00:00;2019-03-31T22:16:00+00:00;130440;Jonh
615;Task #615;test;2019-03-31T22:16:00+00:00;2019-04-02T07:05:00+00:00;118140;Jonh
615;Task #615;finished;2019-04-02T07:05:00+00:00;2019-04-02T07:55:00+00:00;3000;Mary
616;Task #616;pending;2019-04-02T07:05:00+00:00;2019-04-03T07:21:00+00:00;87360;Joana
616;Task #616;documentation;2019-04-03T07:21:00+00:00;2019-04-03T15:25:00+00:00;29040;Bob
616;Task #616;development;2019-04-03T15:25:00+00:00;2019-04-05T05:26:00+00:00;136860;Joana
616;Task #616;test;2019-04-05T05:26:00+00:00;2019-04-06T22:04:00+00:00;146280;Marie
616;Task #616;finished;2019-04-06T22:04:00+00:00;2019-04-06T23:14:00+00:00;4200;Joana
617;Task #617;pending;2019-04-06T22:04:00+00:00;2019-04-08T00:52:00+00:00;96480;Rob
617;Task #617;documentation;2019-04-08T00:52:00+00:00;2019-04-08T09:00:00+00:00;29280;Luke
617;Task #617;development;2019-04-08T09:00:00+00:00;2019-04-10T02:44:00+00:00;150240;Mary
617;Task #617;test;2019-04-10T02:44:00+00:00;2019-04-11T17:24:00+00:00;139200;Jonh
617;Task #617;finished;2019-04-11T17:24:00+00:00;2019-04-11T18:34:00+00:00;4200;Joana
618;Task #618;pending;2019-04-06T23:14:00+00:00;2019-04-07T23:41:00+00:00;88020;Ashley
618;Task #618;documentation;2019-04-07T23:41:00+00:00;2019-04-08T08:39:00+00:00;32280;Marie
618;Task #618;development;2019-04-08T08:39:00+00:00;2019-04-09T17:02:00+00:00;116580;Mary
618;Task #618;test;2019-04-09T17:02:00+00:00;2019-04-11T04:27:00+00:00;127500;Ashley
618;Task #618;finished;2019-04-11T04:27:00+00:00;2019-04-11T05:28:00+00:00;3660;Jonh
619;Task #619;pending;2019-04-11T04:27:00+00:00;2019-04-12T02:08:00+00:00;78060;Rob
619;Task #619;documentation;2019-04-12T02:08:00+00:00;2019-04-12T11:37:00+00:00;34140;Rob
619;Task #619;development;2019-04-12T11:37:00+00:00;2019-04-14T04:58:00+00:00;148860;Luke
619;Task #619;test;2019-04-14T04:58:00+00:00;2019-04-16T03:07:00+00:00;166140;Mary
619;Task #619;finished;2019-04-16T03:07:00+00:00;2019-04-16T03:56:00+00:00;2940;Bob
620;Task #620;pending;2019-04-16T03:07:00+00:00;2019-04-17T00:27:00+00:00;76800;Rob
620;Task #620;documentation;2019-04-17T00:27:00+00:00;2019-04-17T09:02:00+00:00;30900;Joana
620;Task #620;development;2019-04-17T09:02:00+00:00;2019-04-18T17:52:00+00:00;118200;Ashley
620;Task #620;test;2019-04-18T17:52:00+00:00;2019-04-20T08:28:00+00:00;138960;Bob
620;Task #620;finished;2019-04-20T08:28:00+00:00;2019-04-20T09:16:00+00:00;2880;Ashley
621;Task #621;pending;2019-04-20T08:28:00+00:00;2019-04-21T06:58:00+00:00;81000;Ashley
621;Task #621;documentation;2019-04-21T06:58:00+00:00;2019-04-21T16:20:00+00:00;33720;Joana
621;Task #621;development;2019-04-21T16:20:00+00:00;2019-04-23T08:47:00+00:00;145620;Rob
621;Task #621;test;2019-04-23T08:47:00+00:00;2019-04-24T19:48:00+00:00;126060;Joana
